Creditability,EF1,EF2,EF3,EF4,EF5,EF6
1,0.590946062,-0.923245963,-0.567687779,-0.547866335,-0.115445104,-1.919654795
1,0.315390239,0.361077787,-0.764195781,-0.652295802,-1.469818906,-0.564101162
1,1.995274092,-0.675474968,2.12608336,0.170495161,-0.305326884,-1.923615221
1,-0.73834206,-0.512914201,0.208047089,2.34968725,-0.910537865,-2.744035554
1,-1.367280775,-0.540057996,0.100125678,0.258953871,0.60864393,-1.473562443
1,0.879799904,-0.612131886,0.644137775,-0.99650214,-1.021385382,-2.381452856
1,-1.091536825,0.267418427,-0.167534761,-0.559211905,-0.744993201,-1.508645335
1,-0.751972358,0.19593871,0.654076963,-0.792775877,-0.250675404,-1.951350007
1,-0.966086165,1.475195785,0.582341202,-1.150632811,0.925776504,-1.929136157
1,0.188541059,-0.5088723,0.346387899,0.070707604,-0.848364624,-1.451140514
1,-0.644216536,0.448870579,0.678124831,0.930176928,0.351196851,-1.762053952
1,1.246406479,-0.822180145,-0.989447615,3.574948801,0.772259523,-1.017527111
1,0.765753571,-0.848579243,-0.116834423,-0.487733546,-0.925894955,-1.626791597
1,0.433908755,-0.489296047,-0.507566082,0.870112016,-0.982447546,-1.654852396
1,-0.244733756,-0.538509786,0.578624583,-0.689509726,-0.298500862,-1.809099785
1,-0.790078711,-0.857638579,0.296182731,1.58358065,0.842864354,-2.399273881
1,0.032656464,-0.707154031,0.251939481,0.421488954,0.779609904,-2.03627417
1,-0.996320747,1.45658453,2.013565539,-0.649288211,-1.219007044,-2.677482191
1,-0.14959795,-0.858039138,0.288813099,1.636318002,0.48899318,-2.368249534
1,-0.311968435,1.268998264,0.656497241,2.94569771,-0.425481622,-3.037511436
1,-0.227449805,-0.942157946,-0.577250207,-1.606319962,-0.261416082,-1.916020994
0,0.867623187,-0.739628976,-0.457596479,-0.589279885,1.108986893,-0.884895484
1,0.151995856,1.387845491,-0.16099142,-0.258886186,-1.325149775,-2.594144985
1,-0.272685167,1.40628765,0.222710214,-0.5817143,0.735132543,-1.176923371
1,1.235725879,-0.856316459,1.765250366,-0.886060293,0.321546241,-1.074329432
1,1.603256513,-0.780083432,1.105574565,-1.857217838,-0.825762,-2.319583406
0,-0.264664721,-0.667606664,-1.751641714,-1.340574588,0.636263746,-2.097868084
1,-0.146286187,-0.909437483,-0.422620633,1.412268358,1.152773875,-1.854335804
0,0.55456172,-1.011126961,-1.162083811,-0.33926003,-0.360949537,-2.351014717
0,-1.377886832,1.587248271,-1.031962249,-0.836943475,0.70916981,-2.003366557
1,1.418467912,-0.91419447,-0.323572939,-0.46321297,-0.275030167,-1.79504103
1,0.662047894,-0.465497642,-1.025769247,-0.990172605,0.072168633,-1.104377116
1,-1.007384224,-0.509945756,-1.13550994,1.24624713,-0.667682489,-1.57259504
0,1.048761934,0.954676193,-1.267805229,1.868280682,0.652143407,-1.824637583
1,-0.118889512,-0.801288994,0.781328434,1.445032292,0.837608802,-1.887588617
1,1.264586724,-0.521712518,1.611770236,0.568831357,-0.29673986,-2.232064489
0,0.164366229,-0.523233019,-1.20669901,1.179622912,1.125122269,-2.044961844
1,-1.949100849,0.245960845,-0.512020683,-0.693186921,0.260325383,-1.581888037
1,-1.21588205,1.009452884,0.028009233,1.902474007,0.033107872,-2.49692381
1,-0.284321351,-0.510904251,0.496153927,1.92850715,0.098609514,-2.036706878
1,-1.917666502,0.104070655,-0.196544742,-0.53953966,0.065297986,-1.934251584
1,-1.946126521,-0.110333543,-0.155450036,0.721984603,0.28494596,-2.648972455
1,1.062726066,-0.747898892,0.990386449,0.623887248,-0.253426139,-2.04532062
1,0.975767599,1.425328579,0.914344529,-1.303773191,-0.754012209,-2.73347189
1,-0.55900878,1.240279065,0.342060914,-0.162118302,-1.683547833,-1.183674812
1,-0.421796964,1.270692811,0.29490512,1.251725014,-0.239273528,-1.146243689
1,1.417202849,-0.353111409,0.509136939,0.411564322,-1.679151501,-1.269673395
1,1.102030633,1.505692067,1.589933294,-0.493700664,-0.800825941,-1.937370624
1,1.751576252,-0.574395114,-0.278131994,-1.023553583,-1.703618466,-1.55797602
1,0.748257131,0.077347597,0.097000164,-0.463622677,-0.260522348,-2.589513086
1,0.752314087,-1.014796598,1.19457454,-0.912271465,0.911924203,-2.566287463
0,-0.829729705,-0.920300209,-1.723494218,-0.610874187,1.238068283,-2.711818946
0,0.893540616,1.566747766,-1.161192788,-0.651124167,0.993501017,-1.845465024
0,0.868171897,1.648050671,0.880173476,-0.615033293,-1.452369244,-3.145897423
0,-0.262265216,-0.331942369,-0.698748167,1.284103958,0.090798716,-1.543455252
0,-0.832809558,1.627634783,-0.356899135,-1.574551874,1.01147212,-2.084145076
0,0.704879654,-0.548475187,0.14557519,0.246609236,0.299930827,-2.476679669
0,-1.331810363,1.45018185,-0.745168938,-1.02557578,-0.827685325,-1.550330857
0,-0.232403846,0.259813299,-0.309498209,0.732653844,0.35105221,-1.419952303
0,-0.04417788,-0.787170019,-1.535201801,0.754265302,-1.954397107,-0.920914136
0,0.520093754,1.742188691,-1.193285864,0.434165241,-1.338203593,-1.690532463
0,0.519236481,0.130328906,-1.407629293,-0.857409553,-1.133791193,-2.196784926
0,0.055147873,1.188505388,0.064741751,-0.852576972,1.73572736,-2.876619572
0,0.144242352,-0.851761539,-0.671585319,-0.584465417,1.569059847,-2.240992102
0,0.998263491,0.753733429,-0.192054571,-0.469070449,0.273599371,-2.978161419
0,-0.711552553,1.037625385,0.150857703,-0.254110486,0.191917287,-1.10655339
0,1.608403576,-0.431848137,-0.29897836,0.181336608,-1.243906213,-2.745386776
0,0.644606997,-0.722327167,-0.5013622,-0.393975738,-0.779390927,-1.511873239
0,1.372525069,-0.782399589,-0.131729205,0.14961258,-0.075131639,-2.529310105
0,1.400024153,-0.454364781,-1.281727931,0.371502833,-0.757672376,-1.748936551
0,2.010068874,1.078411192,-0.386000728,0.311385409,0.582453519,-2.982837332
0,-1.71124833,1.353043084,-1.58039872,-1.141381187,0.728970418,-2.138526963
0,-0.991349754,-0.661314409,0.207009953,1.069289483,0.876342741,-2.684875074
0,0.442823045,0.270325991,0.852526573,-0.804980629,0.428831639,-2.303978313
0,0.088713426,-0.396884699,-0.494509472,1.41195709,-0.60651733,-1.729810384
0,1.445872027,-0.624902971,-1.624297757,0.237984789,0.265649529,-1.445082402
0,-0.634101013,1.694682445,-1.477198676,2.381271239,1.015892951,-2.890585048
0,0.038454559,1.168133353,-0.960273673,-0.889927505,1.06056342,-2.797826531
0,0.498920522,-1.037120989,-0.019603953,-1.500720962,1.996083336,-1.533118065
0,1.884603281,-1.072324196,-1.159438049,-0.477778018,1.009083475,-2.041616488
0,-0.409977768,-0.624631813,-0.031540494,-0.266357911,-0.081714612,-1.975729814
0,0.786432465,-0.878428288,-1.13186189,1.027206314,1.320122357,-2.487700658
0,-0.187006986,-0.967793362,-1.500468096,-1.113669688,0.943804598,-2.233137463
0,0.928808183,-0.649419162,-1.683952333,0.933674364,-0.461187748,-1.910405814
0,0.830008223,-0.93594112,-1.41066214,-1.099346566,0.828230704,-2.175523566
0,1.173544864,-0.656998378,-1.668843667,-0.68684388,-0.03188921,-2.470676437
0,0.523186539,-0.807171501,-1.45749676,-1.133765953,0.110439292,-2.113369248
0,-0.826329131,-0.782228698,-1.846360206,-0.18613124,1.045683741,-2.398008369
0,0.231613748,-0.775124153,-1.651507872,-1.212007109,0.350125398,-1.803307413
0,1.295560001,-0.47877664,-1.328743911,-1.745692153,-1.01108979,-0.702805544
0,-1.787609371,1.130021969,-1.374404714,-0.329099554,0.16179887,-2.500227167
0,-1.004977317,-0.571250324,-1.944946744,1.082743676,-1.189154773,-1.668189271
0,-0.644885589,1.463353314,-0.803859601,-0.426701215,-0.328459125,-2.308419612
0,-1.106895274,-0.380011192,-1.672783063,-0.947908517,0.299001745,-1.437205526
0,1.809443542,-0.636438658,-1.069211895,3.102887305,-0.373015204,-1.670883336
0,-1.261749244,-1.094732366,-0.947070634,-0.528984016,1.417649193,-2.663683285
0,-1.204090878,-0.975662923,-0.218183373,-0.508209781,1.442068299,-2.586890832
0,1.575320712,-0.606545957,0.230856118,-0.846814893,-1.251107437,-2.752928147
0,1.2997608,1.474847793,0.867044529,-1.23431209,0.11840802,-2.066882154
0,-0.345262981,-0.791475298,-1.806657978,-0.178220328,0.850008805,-2.775070074
0,0.492730974,-0.235300232,-1.84775689,1.136201665,-0.617826933,-1.37668943
0,-1.709187946,1.362511309,-0.844819433,-1.003661239,0.663509719,-2.223308126
0,0.173612609,-0.139008144,-0.809339013,0.595591733,0.860298243,-0.813496881
0,1.013509548,1.660106995,-0.737797033,-0.623341831,-0.585016976,-1.986999033
0,0.751123571,-0.752105213,0.843671007,0.296543298,-0.621080728,-1.943451245
0,1.267896911,1.558807333,-0.955189969,-0.32325674,-1.577245917,-2.075579671
0,0.968612492,-0.232202537,-0.758920891,0.855010225,-1.18700921,-1.690761104
0,-0.496846667,-0.814496296,-0.644424366,-0.436448992,0.507783364,-3.215255335
0,2.04252046,1.021347473,-0.648289089,-0.027130552,0.069192972,-1.963220404
0,0.949752356,0.440125695,-1.573209116,-0.485023161,-1.820767936,-2.316805608
0,0.534934831,0.440601995,-0.938839049,-1.515166837,-3.094562704,-2.108213164
0,0.943179378,-1.182239338,-0.776363988,-0.245020134,-0.485477486,-2.575794746
0,-0.018821765,1.543919754,-1.706725612,0.346642825,0.851469731,-2.069575183
0,-0.181549316,1.423872969,-1.350128541,2.824542512,-1.060397881,-2.573292956
